r0,g0-r0,Class
13.71707018,0.9006146199999989,3.0
14.57907018,0.9386146200000011,3.0
14.74007018,0.8576146199999997,3.0
15.25207018,1.0356146200000005,3.0
15.14807018,0.7496146199999991,3.0
15.55507018,0.6046146199999995,3.0
15.66807018,0.6846146199999978,3.0
16.02207018,0.6456146199999999,2.0
16.230070180000002,0.9166146199999972,2.0
15.90907018,0.5006146200000003,2.0
16.17307018,0.64861462,2.0
16.248070180000006,0.6116146199999974,2.0
16.16807018,0.4526146199999985,2.0
16.40207018,0.7376146200000022,2.0
16.56007018,0.6266146199999979,2.0
16.282070179999995,0.3056146200000073,2.0
16.62407018,0.5976146199999981,2.0
16.76707018,0.6936146199999982,2.0
16.631070180000002,0.4926146199999977,2.0
16.79407018,0.5766146200000009,2.0
16.91007018,0.4416146199999993,2.0
17.157070179999995,0.5576146200000061,1.0
17.210070180000002,0.7046146199999974,2.0
17.224070180000002,0.5676146199999971,1.0
17.10407018,0.49661461999999895,1.0
17.175070180000002,0.4576146199999975,1.0
17.37707018,0.8616146199999974,1.0
17.195070180000002,0.43261461999999895,1.0
17.43907018,0.6086146199999973,1.0
17.483070180000002,0.8106146199999991,1.0
17.21107018,0.344614619999998,1.0
17.48507018,0.52361462,1.0
17.44907018,0.4686146200000003,1.0
17.36807018,0.40361461999999904,1.0
17.381070180000002,0.506614619999997,1.0
17.20007018,0.28161461999999915,1.0
17.49007018,0.5316146199999991,1.0
17.36607018,0.16161461999999815,1.0
17.518070180000002,0.5046146199999981,1.0
17.68807018,0.5876146200000001,1.0
17.54807018,0.3476146199999981,1.0
17.55907018,0.3966146200000011,1.0
17.74207018,0.4756146200000018,1.0
19.51307018,1.5606146200000062,1.0
17.62707018,0.4076146200000005,1.0
17.85107018,0.5996146200000005,1.0
17.79807018,0.4706146199999992,1.0
17.81007018,0.48261461999999977,1.0
18.05107018,0.5856146200000012,1.0
17.74207018,0.3586146200000009,1.0
17.81907018,0.4556146199999985,1.0
17.72907018,0.3376146200000001,1.0
17.919070180000006,0.4746146199999971,1.0
17.80507018,0.4156146199999995,1.0
17.84107018,0.5446146200000008,1.0
17.77807018,0.33561461999999764,1.0
17.980070180000006,0.47961461999999605,1.0
17.98207018,0.5246146199999977,1.0
17.884070180000005,0.3976146199999988,1.0
17.90607018,0.3796146199999981,1.0
18.11807018,0.464614619999999,1.0
18.44307018,0.6476146199999988,1.0
18.53707018,0.8616146199999974,1.0
18.06207018,0.5196146199999987,1.0
17.99607018,0.3976146199999988,1.0
18.19707018,0.4586146199999988,1.0
18.04607018,0.5286146199999989,1.0
19.05207018,1.1206146199999978,1.0
18.06207018,0.46161461999999887,1.0
18.12207018,0.41361461999999705,1.0
18.295070180000007,0.48961461999999395,1.0
18.38607018,0.7046146199999974,1.0
18.16507018,0.4906146199999988,1.0
18.09607018,0.4686146199999968,1.0
18.24007018,0.339614619999999,1.0
18.14807018,0.41161461999999815,1.0
18.26107018,0.48461461999999855,1.0
18.52807018,0.8576146199999997,1.0
18.13807018,0.3896146199999997,1.0
18.15107018,0.3706146199999978,1.0
18.14907018,0.4566146199999999,1.0
18.40807018,0.4566146199999999,1.0
18.09207018,0.2756146199999989,1.0
18.25307018,0.4976146199999967,1.0
18.17307018,0.37161461999999895,1.0
18.29907018,0.45961462,1.0
18.23507018,0.501614619999998,1.0
18.25307018,0.4756146199999982,1.0
18.27907018,0.501614619999998,1.0
18.39007018,0.5546146199999988,1.0
18.295070180000007,0.4606146199999941,1.0
18.27307018,0.4186146199999996,1.0
18.21607018,0.43261461999999895,1.0
18.55307018,0.4786146199999983,1.0
18.30407018,0.4676146199999991,1.0
18.28107018,0.3786146200000005,1.0
18.38507018,0.5666146199999993,1.0
18.30907018,0.388614620000002,1.0
18.26407018,0.46161461999999887,1.0
18.33507018,0.5106146199999984,1.0
18.33407018,0.3746146199999991,1.0
19.06607018,1.3236146200000007,1.0
18.51007018,0.7056146199999986,1.0
18.64207018,0.35461461999999955,1.0
18.52007018,0.31461461999999685,1.0
18.27607018,0.4296146199999989,1.0
18.65407018,0.5476146199999974,1.0
18.62307018,0.4996146199999991,1.0
18.47207018,0.4956146200000013,1.0
18.80207018,0.4626146200000001,1.0
18.50307018,0.5796146199999974,1.0
18.45507018,0.4166146200000007,1.0
18.39507018,0.3796146199999981,1.0
18.54807018,0.3416146200000014,1.0
18.42707018,0.3596146199999985,1.0
18.45207018,0.4856146199999998,1.0
19.34707018,1.2526146199999992,1.0
18.73507018,0.6676146199999984,1.0
18.47807018,0.4876146199999986,1.0
18.60207018,0.5486146199999986,1.0
18.52107018,0.3216146199999983,1.0
18.52007018,0.4226146199999974,1.0
18.55007018,0.34061461999999665,1.0
18.80007018,0.5516146199999987,1.0
18.60707018,0.3756146200000003,1.0
18.72607018,0.6666146200000007,1.0
18.71507018,0.37161461999999895,1.0
19.34007018,0.5006146199999968,1.0
18.60807018,0.5496146199999963,1.0
18.83507018,0.7286146199999983,1.0
19.05507018,0.5476146199999974,1.0
18.84807018,0.4446146199999994,1.0
18.64107018,0.3946146199999987,1.0
18.72907018,0.4906146199999988,1.0
18.64407018,0.35461461999999955,1.0
18.96407018,0.6386146199999985,1.0
18.79407018,0.44761461999999597,1.0
19.33307018,1.114614620000001,1.0
18.80507018,0.5516146199999987,1.0
18.67107018,0.3576146199999997,1.0
18.67307018,0.32361462000000074,1.0
18.71007018,0.4016146199999966,1.0
18.87007018,0.7606146200000019,1.0
18.84307018,0.35461461999999955,1.0
19.04207018,0.7596146200000007,1.0
18.76407018,0.4516146199999973,1.0
18.83407018,0.4636146199999978,1.0
18.81007018,0.4946146200000001,1.0
18.94807018,0.4906146199999988,1.0
18.96507018,0.5766146199999973,1.0
19.18207018,0.4636146199999978,1.0
18.78307018,0.3556146200000008,1.0
19.03207018,0.5496146199999963,1.0
18.79207018,0.5026146199999992,1.0
19.09207018,0.6026146200000007,1.0
18.89207018,0.3776146199999992,1.0
19.05907018,0.5416146200000007,1.0
19.01307018,0.4206146199999985,1.0
19.02607018,0.5256146199999989,1.0
18.920070180000007,0.34961461999999344,1.0
19.01307018,0.4236146199999986,1.0
18.97107018,0.4546146199999974,1.0
19.08607018,0.38061461999999935,1.0
18.96407018,0.3586146200000009,1.0
18.94207018,0.3786146199999969,1.0
19.14907018,0.5966146200000004,1.0
19.43807018,0.996614619999999,1.0
19.44607018,0.9116146200000016,1.0
19.40207018,0.6686146199999996,1.0
19.15507018,0.4416146199999993,1.0
19.33207018,0.5846146199999964,1.0
19.20007018,0.3656146199999988,1.0
19.24107018,0.5226146199999988,1.0
19.68707018,0.7316146200000021,1.0
19.22107018,0.4806146199999972,1.0
19.44107018,0.45261462000000563,1.0
19.50107018,0.8046146199999988,1.0
