r0,g0-r0,Class
13.71707018,0.9006146199999989,
14.57907018,0.938614620000001,
14.74007018,0.8576146199999997,
15.25207018,1.0356146200000005,
15.148070180000001,0.7496146199999991,
15.555070180000001,0.6046146199999995,
15.66807018,0.6846146199999978,
16.02207018,0.6456146199999999,
16.230070180000002,0.9166146199999972,
15.90907018,0.5006146200000003,
16.17307018,0.64861462,
16.248070180000003,0.6116146199999974,
16.16807018,0.4526146199999985,
16.40207018,0.7376146200000022,
16.56007018,0.626614619999998,
16.282070179999995,0.30561462000000716,
16.62407018,0.5976146199999981,
16.76707018,0.6936146199999982,
16.631070180000002,0.49261461999999767,
16.79407018,0.5766146200000009,
16.91007018,0.4416146199999993,
17.157070179999995,0.5576146200000061,
17.210070180000002,0.7046146199999974,
17.224070180000002,0.567614619999997,
17.10407018,0.496614619999999,
17.175070180000002,0.45761461999999753,
17.37707018,0.8616146199999974,
17.195070180000002,0.43261461999999895,
17.43907018,0.6086146199999973,
17.483070180000002,0.8106146199999991,
17.21107018,0.344614619999998,
17.48507018,0.52361462,
17.44907018,0.4686146200000003,
17.36807018,0.40361461999999904,
17.381070180000002,0.506614619999997,
17.20007018,0.28161461999999915,
17.49007018,0.5316146199999991,
17.36607018,0.16161461999999815,
17.518070180000002,0.5046146199999981,
17.68807018,0.5876146200000001,
17.54807018,0.3476146199999981,
17.55907018,0.39661462000000114,
17.74207018,0.47561462000000176,
19.51307018,1.5606146200000062,
17.62707018,0.40761462000000037,
17.85107018,0.5996146200000005,
17.79807018,0.4706146199999992,
17.81007018,0.48261461999999966,
18.05107018,0.5856146200000012,
17.74207018,0.3586146200000009,
17.81907018,0.45561461999999864,
17.72907018,0.3376146200000001,
17.919070180000002,0.474614619999997,
17.80507018,0.4156146199999995,
17.84107018,0.5446146200000008,
17.77807018,0.33561461999999764,
17.980070180000002,0.479614619999996,
17.98207018,0.5246146199999977,
17.884070180000002,0.3976146199999988,
17.90607018,0.3796146199999981,
18.11807018,0.464614619999999,
18.44307018,0.6476146199999988,
18.53707018,0.8616146199999974,
18.06207018,0.5196146199999987,
17.99607018,0.3976146199999988,
18.19707018,0.45861461999999875,
18.04607018,0.528614619999999,
19.05207018,1.1206146199999978,
18.06207018,0.46161461999999887,
18.12207018,0.41361461999999705,
18.295070180000007,0.489614619999994,
18.38607018,0.7046146199999974,
18.16507018,0.4906146199999988,
18.09607018,0.46861461999999676,
18.24007018,0.339614619999999,
18.14807018,0.41161461999999815,
18.26107018,0.48461461999999855,
18.52807018,0.8576146199999997,
18.13807018,0.3896146199999997,
18.15107018,0.3706146199999978,
18.14907018,0.45661461999999986,
18.40807018,0.45661461999999986,
18.09207018,0.2756146199999989,
18.25307018,0.4976146199999967,
18.17307018,0.371614619999999,
18.29907018,0.45961462,
18.23507018,0.501614619999998,
18.25307018,0.4756146199999982,
18.27907018,0.501614619999998,
18.390070180000002,0.5546146199999988,
18.295070180000007,0.4606146199999941,
18.27307018,0.4186146199999996,
18.21607018,0.43261461999999895,
18.553070180000002,0.4786146199999983,
18.30407018,0.4676146199999991,
18.28107018,0.37861462000000046,
18.38507018,0.5666146199999993,
18.30907018,0.388614620000002,
18.26407018,0.46161461999999887,
18.335070180000002,0.5106146199999984,
18.33407018,0.3746146199999991,
19.06607018,1.3236146200000007,
18.51007018,0.7056146199999986,
18.64207018,0.35461461999999955,
18.52007018,0.31461461999999685,
18.27607018,0.42961461999999884,
18.65407018,0.5476146199999974,
18.62307018,0.4996146199999991,
18.47207018,0.49561462000000134,
18.80207018,0.4626146200000001,
18.50307018,0.5796146199999974,
18.45507018,0.4166146200000007,
18.39507018,0.3796146199999981,
18.54807018,0.3416146200000014,
18.42707018,0.35961461999999855,
18.45207018,0.4856146199999998,
19.34707018,1.2526146199999992,
18.73507018,0.6676146199999984,
18.47807018,0.48761461999999867,
18.602070180000002,0.5486146199999986,
18.521070180000002,0.3216146199999983,
18.52007018,0.4226146199999974,
18.550070180000002,0.34061461999999665,
18.800070180000002,0.5516146199999987,
18.60707018,0.37561462000000034,
18.72607018,0.6666146200000007,
18.71507018,0.371614619999999,
19.34007018,0.5006146199999968,
18.608070180000002,0.5496146199999963,
18.835070180000002,0.7286146199999983,
19.05507018,0.5476146199999974,
18.84807018,0.4446146199999994,
18.64107018,0.3946146199999987,
18.72907018,0.4906146199999988,
18.64407018,0.35461461999999955,
18.96407018,0.6386146199999985,
18.794070180000002,0.44761461999999597,
19.33307018,1.114614620000001,
18.80507018,0.5516146199999987,
18.67107018,0.35761461999999966,
18.67307018,0.32361462000000074,
18.710070180000002,0.4016146199999966,
18.87007018,0.7606146200000019,
18.84307018,0.35461461999999955,
19.04207018,0.7596146200000007,
18.76407018,0.4516146199999973,
18.83407018,0.46361461999999776,
18.81007018,0.4946146200000001,
18.948070180000002,0.4906146199999988,
18.96507018,0.5766146199999973,
19.18207018,0.46361461999999776,
18.78307018,0.35561462000000077,
19.03207018,0.5496146199999963,
18.79207018,0.5026146199999992,
19.09207018,0.6026146200000007,
18.89207018,0.37761461999999923,
19.05907018,0.5416146200000007,
19.01307018,0.4206146199999985,
19.02607018,0.5256146199999989,
18.920070180000007,0.34961461999999344,
19.01307018,0.4236146199999986,
18.97107018,0.4546146199999974,
19.08607018,0.38061461999999935,
18.96407018,0.3586146200000009,
18.94207018,0.3786146199999969,
19.14907018,0.5966146200000004,
19.43807018,0.996614619999999,
19.44607018,0.9116146200000017,
19.40207018,0.6686146199999996,
19.15507018,0.4416146199999993,
19.332070180000002,0.5846146199999964,
19.20007018,0.3656146199999988,
19.24107018,0.5226146199999988,
19.68707018,0.731614620000002,
19.22107018,0.4806146199999972,
19.44107018,0.45261462000000563,
19.50107018,0.8046146199999988,
19.13207018,0.3826146200000018,
19.88207018,0.6176146200000012,
19.91507018,0.6286146200000005,
19.33107018,0.5726146199999995,
19.40307018,0.4466146199999983,
19.27007018,0.4216146199999997,
19.239070180000002,0.34561461999999565,
19.46607018,0.39961462000000125,
19.271070180000002,0.5856146199999976,
19.52607018,0.4206146199999985,
19.48507018,0.45561461999999864,
19.61207018,0.4106146200000005,
19.86607018,0.5706146199999971,
19.72007018,0.47161462000000043,
19.52707018,0.4686146200000003,
19.90407018,0.5086146199999995,
18.29607018,0.4286146199999976,
18.41507018,0.3636146199999999,
18.884070180000002,0.5326146199999968,
18.928070180000002,0.2766146199999966,
19.18207018,0.7586146199999995,
18.98507018,0.45861461999999875,
19.12707018,0.45661461999999986,
19.05607018,0.33161461999999986,
19.10707018,0.37761461999999923,
19.37807018,0.589614619999999,
19.33307018,0.6516146200000001,
19.26307018,0.48461461999999855,
19.50107018,0.670614620000002,
19.63007018,0.7306146200000008,
19.47907018,0.4906146199999988,
19.74707018,0.6016146199999994,
19.63907018,0.631614619999997,
19.81807018,0.7706146200000035,
19.85707018,0.7706146199999999,
19.69607018,0.3686146199999989,
19.97307018,0.376614619999998,
19.14807018,0.4456146199999971,
19.425070180000002,0.4526146199999985,
18.62707018,0.5196146199999987,
18.631070180000002,0.34361461999999676,
18.86307018,0.6406146199999974,
18.77907018,0.33861461999999776,
19.114070180000002,0.43261461999999895,
19.166070180000002,0.6286146199999969,
19.06407018,0.7276146199999971,
19.49007018,0.4336146200000002,
19.73407018,0.5876146200000001,
19.66107018,0.3746146199999991,
17.77007018,0.48261461999999966,
19.948070180000002,0.910614620000004,
18.928070180000002,0.5306146199999979,
19.06907018,0.464614619999999,
19.68807018,0.5816146199999999,
19.34007018,0.4216146199999997,
19.852070180000002,0.5136146199999985,
19.68907018,0.2926146199999984,
19.81007018,0.33361462000000586,
13.30307018,0.7196146199999998,
17.74107018,0.469614619999998,
16.56407018,0.349614619999997,
17.50707018,0.40661461999999915,
17.87707018,0.3956146199999999,
18.12807018,0.35861461999999733,
18.65807018,0.3676146200000012,
18.887070180000002,0.40661461999999915,
18.83807018,0.464614619999999,
18.81107018,0.6066146199999984,
19.17607018,0.6326146199999982,
19.20307018,0.5976146199999981,
19.53507018,0.46561461999999665,
19.60107018,0.46361461999999776,
19.55807018,0.5306146200000015,
19.84307018,0.3226146199999995,
19.977070180000002,0.4286146199999976,
19.95607018,0.6806146200000001,
18.25007018,0.4546146199999974,
18.46907018,0.37261462000000023,
18.88007018,0.3476146199999981,
18.916070180000002,0.5796146199999974,
19.34407018,0.371614619999999,
19.29207018,0.64861462,
19.81007018,0.38161462000000057,
19.599070180000002,0.6886146199999992,
19.36307018,1.0476146199999974,
17.66507018,0.783614619999998,
19.15907018,0.3116146200000003,
18.58707018,1.0936146199999968,
19.61707018,0.5386146200000006,
19.839070180000004,0.349614619999997,
19.57807018,0.621614619999999,
19.02707018,0.5146146199999997,
19.12307018,2.0736146200000007,
19.099070180000002,0.376614619999998,
19.38307018,0.3276146199999985,
19.21307018,0.6816146200000013,
13.11393747,0.2729817299999997,
14.56893747,0.74998173,
14.53093747,0.629981729999999,
14.67393747,0.820981729999998,
14.80693747,0.8959817300000008,
14.58293747,0.45398173000000064,
14.92193747,0.9589817299999979,
15.17793747,0.674981729999999,
15.29993747,0.8329817300000002,
15.47393747,0.6369817299999987,
15.76793747,0.6449817299999978,
15.84693747,0.64098173,
16.08493747,0.8189817300000009,
16.08093747,0.4849817300000012,
16.20593747,0.6529817300000005,
16.23893747,0.34198172999999343,
16.59893747,0.6029817299999998,
16.408937469999998,0.3259817300000023,
16.95993747,0.8749817299999982,
