r0,g0-r0,Class
19.0453356,0.6058804,1
18.9383356,0.6908804,1
19.1173356,0.7728804,1
18.9483356,0.6508804,1
19.0133356,0.6238804,1
18.9313356,0.6858804,1
18.9103356,0.6588804,1
19.2163356,0.8128804,1
19.0513356,0.7088804,1
19.2533356,0.6468804,1
19.5043356,0.9188804,1
19.3833356,0.8658804,1
19.3663356,0.7898804,1
19.3083356,0.7288804,1
18.5813356,0.6118804,1
19.5913356,0.8748804,1
19.5933356,0.7578804,1
19.5533356,0.7528804,1
19.8963356,0.9828804,1
20.1243356,1.1848804,1
20.2513356,1.1688804,1
20.0083356,1.1728804,1
19.5203356,0.7798804,1
20.1773356,1.1718804,1
20.1663356,1.0798804,1
20.0813356,1.0708804,1
17.0313356,0.4828804,1
16.9753356,0.4838804,1
17.0263356,0.4738804,1
17.0833356,0.4568804,1
17.1053356,0.4408804,1
17.1303356,0.4968804,1
17.3783356,0.4608804,1
17.3943356,0.4598804,1
17.4763356,0.4328804,1
17.5593356,0.4768804,1
17.5733356,0.5038804,1
17.4813356,0.4588804,1
17.6573356,0.4928804,1
17.6763356,0.5308804,1
17.7163356,0.4598804,1
17.7233356,0.4928804,1
17.8353356,0.4638804,1
17.9203356,0.5078804,1
17.9143356,0.4898804,1
17.9903356,0.5288804,1
17.9513356,0.5278804,1
18.0813356,0.5378804,1
18.1413356,0.5618804,1
18.6463356,0.6108804,1
18.1843356,0.5368804,1
18.3953356,0.6288804,1
18.1583356,0.5688804,1
18.3923356,0.5238804,1
18.5883356,0.6358804,1
18.6693356,0.6538804,1
18.6773356,0.5728804,1
18.8553356,0.5878804,1
18.9663356,0.7558804,1
18.4603356,0.5378804,1
18.7653356,0.6988804,1
18.9703356,0.7298804,1
19.0503356,0.6968804,1
19.0073356,0.5798804,1
19.0563356,0.6518804,1
19.0133356,0.6228804,1
19.1953356,0.7828804,1
19.1173356,0.7728804,1
19.3403356,0.8558804,1
19.2343356,0.8388804,1
19.4113356,0.7288804,1
19.4743356,0.6838804,1
19.4583356,0.8698804,1
19.7573356,0.8308804,1
19.9363356,1.0078804,1
20.1503356,0.9428804,1
17.7313356,0.5108804,1
17.8103356,0.4698804,1
18.0943356,0.5428804,1
18.1453356,0.5988804,1
17.3043356,0.4888804,1
17.3073356,0.5068804,1
17.6233356,0.5288804,1
17.3633356,0.4818804,1
18.3253356,0.5928804,1
18.4963356,0.5498804,1
18.9583356,0.7308804,1
19.0903356,0.6828804,1
19.3263356,0.7028804,1
19.4813356,0.7748804,1
19.8563356,0.9848804,1
20.0583356,1.0668804,1
18.5913356,0.5968804,1
18.6583356,0.6528804,1
18.1873356,0.4938804,1
17.2613356,0.5178804,1
17.4043356,0.5148804,1
18.1713356,0.5588804,1
18.9933356,0.5988804,1
17.6773356,0.5088804,1
19.1753356,0.6318804,1
19.6153356,0.7868804,1
19.3693356,0.6618804,1
19.6493356,0.8198804,1
19.6803356,0.8758804,1
19.8783356,0.8638804,1
20.0443356,0.9358804,1
20.1063356,0.9238804,1
20.1173356,0.9418804,1
20.1353356,0.9928804,1
17.0123356,0.4498804,1
17.0723356,0.4668804,1
17.0883356,0.4688804,1
17.2343356,0.4328804,1
17.7253356,0.4998804,1
17.8043356,0.4958804,1
17.9663356,0.5098804,1
18.0023356,0.5338804,1
18.0023356,0.5458804,1
18.0393356,0.4868804,1
18.0923356,0.5358804,1
18.1173356,0.5178804,1
18.1643356,0.5148804,1
18.4003356,0.6288804,1
18.4613356,0.5698804,1
18.3403356,0.5578804,1
18.5573356,0.5508804,1
18.6003356,0.6318804,1
18.7043356,0.5948804,1
18.6863356,0.5838804,1
18.6943356,0.6248804,1
18.6773356,0.5938804,1
18.7633356,0.6848804,1
18.7223356,0.6078804,1
19.0043356,0.6598804,1
18.9683356,0.7108804,1
18.8973356,0.6738804,1
18.9073356,0.6408804,1
19.0083356,0.6958804,1
18.9423356,0.6468804,1
19.0053356,0.6408804,1
18.9453356,0.6598804,1
19.1833356,0.7048804,1
19.1003356,0.6488804,1
19.1143356,0.6548804,1
19.1743356,0.6648804,1
19.5083356,0.8768804,1
19.3353356,0.7318804,1
19.3523356,0.7028804,1
19.4743356,0.7918804,1
19.4483356,0.8118804,1
19.3123356,0.6898804,1
19.7133356,0.8408804,1
19.5063356,0.7708804,1
19.6163356,0.8078804,1
19.6413356,0.7228804,1
19.6153356,0.8178804,1
19.7723356,0.8658804,1
19.7503356,0.9168804,1
19.7373356,0.9688804,1
19.6423356,0.8778804,1
19.9283356,0.9118804,1
19.7093356,0.8238804,1
19.9973356,0.8788804,1
19.8493356,0.7978804,1
20.1753356,1.2128804,1
20.0653356,0.8848804,1
18.1253356,0.5218804,1
18.6863356,0.6668804,1
18.7663356,0.6338804,1
19.1543356,0.7458804,1
19.2763356,0.7188804,1
19.4843356,0.7278804,1
19.5483356,0.8258804,1
19.5503356,0.8378804,1
20.0053356,0.9168804,1
18.4863356,0.6058804,1
18.4993356,0.5898804,1
18.5823356,0.6358804,1
18.7163356,0.6288804,1
18.9593356,0.6568804,1
18.6883356,0.5708804,1
19.0303356,0.6308804,1
19.2913356,0.7538804,1
19.2493356,0.7778804,1
20.1433356,0.9778804,1
19.2873356,0.7008804,1
19.3783356,0.6968804,1
19.6593356,0.8878804,1
19.7133356,0.8398804,1
18.3453356,0.5048804,1
18.8713356,0.6438804,1
20.0833356,0.9978804,1
18.7183356,0.6828804,1
19.0193356,0.7278804,1
17.3733356,0.5008804,1
18.7643356,0.6438804,1
17.7693356,0.5448804,1
19.1723356,0.7148804,1
19.4473356,0.6868804,1
19.7513356,0.7948804,1
20.2293356,1.1318804,1
17.6843356,0.5238804,1
18.8253356,0.6638804,1
19.0883356,0.7298804,1
19.5823356,0.7688804,1
19.6583356,0.8088804,1
20.2403356,1.1098804,1
19.6053356,0.7128804,1
19.5893356,0.8518804,1
16.9833356,0.4798804,1
17.1153356,0.4578804,1
17.1373356,0.4678804,1
17.2913356,0.4588804,1
17.3883356,0.4988804,1
17.3753356,0.4658804,1
17.5153356,0.4998804,1
17.5033356,0.4788804,1
17.5203356,0.4788804,1
17.6353356,0.4788804,1
17.7863356,0.4818804,1
17.9173356,0.5388804,1
17.8833356,0.4988804,1
17.9263356,0.5368804,1
18.1343356,0.5338804,1
18.3013356,0.5468804,1
18.1973356,0.5588804,1
18.3623356,0.6068804,1
18.3143356,0.5428804,1
18.4423356,0.5718804,1
18.5373356,0.6628804,1
18.5183356,0.5898804,1
18.6283356,0.5718804,1
18.5983356,0.5878804,1
18.7183356,0.6388804,1
18.8243356,0.6958804,1
18.7883356,0.6438804,1
18.9333356,0.7098804,1
18.9243356,0.6728804,1
18.8673356,0.6348804,1
19.0163356,0.6898804,1
19.0153356,0.7278804,1
19.0033356,0.6978804,1
18.9553356,0.6318804,1
19.1423356,0.7188804,1
19.1023356,0.7758804,1
19.0273356,0.6798804,1
19.1543356,0.6478804,1
19.1803356,0.7458804,1
19.2803356,0.7868804,1
19.2233356,0.7418804,1
19.2343356,0.6998804,1
19.2233356,0.7678804,1
19.3693356,0.7168804,1
19.4453356,0.8408804,1
19.5953356,0.7238804,1
19.3813356,0.8278804,1
19.9523356,1.0308804,1
19.8593356,0.8228804,1
19.5373356,0.7878804,1
19.7433356,0.8088804,1
19.6193356,0.7308804,1
19.7433356,0.8108804,1
20.2073356,1.1078804,1
19.8523356,1.0828804,1
19.8823356,0.9088804,1
20.1733356,1.0808804,1
18.6353356,0.6108804,1
19.4863356,0.9148804,1
19.1483356,0.7408804,1
19.8193356,0.8308804,1
20.1083356,0.9998804,1
18.8593356,0.6668804,1
18.7453356,0.6348804,1
19.6343356,0.9148804,1
19.4523356,0.8808804,1
19.5003356,0.7988804,1
19.5993356,0.8718804,1
19.5423356,0.8148804,1
19.9883356,1.1428804,1
19.4743356,0.7618804,1
19.2743356,0.7468804,1
19.3383356,0.8128804,1
19.7973356,0.8588804,1
19.8393356,0.8818804,1
18.8863356,0.6538804,1
19.2013356,0.7808804,1
19.5013356,0.7468804,1
16.9243356,0.4948804,1
16.8793356,0.4678804,1
16.8823356,0.4628804,1
17.0733356,0.4398804,1
17.1163356,0.4858804,1
17.0843356,0.4498804,1
17.2253356,0.5008804,1
17.3163356,0.4648804,1
17.3443356,0.5208804,1
17.3793356,0.4758804,1
17.5513356,0.4748804,1
17.5823356,0.4908804,1
17.7563356,0.5188804,1
17.6783356,0.4628804,1
17.6833356,0.4768804,1
17.7473356,0.4988804,1
17.9213356,0.5608804,1
17.9043356,0.5278804,1
17.9043356,0.5358804,1
17.9733356,0.5468804,1
17.9963356,0.5508804,1
18.1083356,0.5678804,1
18.0003356,0.5238804,1
18.0243356,0.5538804,1
18.0413356,0.5498804,1
18.4363356,0.5918804,1
18.0693356,0.5488804,1
18.1563356,0.5048804,1
18.1823356,0.5808804,1
18.1033356,0.5388804,1
18.3453356,0.5788804,1
18.2343356,0.5438804,1
18.1293356,0.5808804,1
18.2383356,0.5708804,1
18.3553356,0.5658804,1
18.2753356,0.5788804,1
18.3293356,0.5738804,1
18.3173356,0.5218804,1
18.3823356,0.5948804,1
18.4343356,0.5758804,1
18.4253356,0.6398804,1
18.5113356,0.6368804,1
18.3983356,0.5738804,1
18.4903356,0.6248804,1
18.4313356,0.6378804,1
18.5053356,0.6068804,1
18.5853356,0.6178804,1
18.5493356,0.5998804,1
18.5983356,0.5988804,1
18.5823356,0.6038804,1
18.6523356,0.6208804,1
18.7163356,0.6298804,1
18.7963356,0.6518804,1
18.7733356,0.5898804,1
18.6923356,0.6228804,1
18.6823356,0.6818804,1
18.7183356,0.5968804,1
18.7583356,0.5648804,1
18.8103356,0.6508804,1
18.8093356,0.7178804,1
18.8853356,0.6378804,1
18.8713356,0.6518804,1
18.7023356,0.6908804,1
18.9473356,0.7128804,1
18.9103356,0.6488804,1
18.7983356,0.6538804,1
18.9233356,0.7328804,1
19.0473356,0.7508804,1
18.9713356,0.6718804,1
18.9033356,0.6668804,1
18.9013356,0.6378804,1
18.9483356,0.6748804,1
19.0353356,0.7628804,1
19.0913356,0.6868804,1
19.0703356,0.7278804,1
19.1403356,0.7088804,1
19.3543356,0.8228804,1
19.3123356,0.7058804,1
19.3033356,0.7768804,1
19.1793356,0.7128804,1
19.2513356,0.7348804,1
19.1603356,0.7948804,1
19.2033356,0.6498804,1
19.3373356,0.7848804,1
19.3973356,0.8078804,1
19.3473356,0.7238804,1
20.0733356,0.9898804,1
19.4963356,0.7818804,1
19.3513356,0.7738804,1
19.5253356,0.8528804,1
19.6593356,0.8958804,1
19.7113356,0.7708804,1
19.8333356,0.7888804,1
19.4163356,0.7368804,1
19.6033356,0.8328804,1
19.8783356,0.8568804,1
19.8653356,0.8578804,1
20.1063356,0.9358804,1
20.1323356,1.1438804,1
19.7643356,0.9108804,1
17.1453356,0.4468804,1
17.2613356,0.4718804,1
17.4383356,0.4868804,1
17.7733356,0.4568804,1
18.3223356,0.5838804,1
18.8843356,0.6378804,1
19.0853356,0.7148804,1
19.2403356,0.7398804,1
19.3783356,0.8358804,1
19.5233356,0.8398804,1
19.6143356,0.8318804,1
19.4723356,0.7528804,1
19.9523356,0.8838804,1
18.4323356,0.6238804,1
16.9853356,0.5018804,1
17.7263356,0.5158804,1
17.7433356,0.5328804,1
17.9853356,0.5578804,1
17.9083356,0.5308804,1
17.9553356,0.5338804,1
19.0563356,0.7248804,1
18.4503356,0.6078804,1
18.0393356,0.5168804,1
18.4683356,0.5908804,1
18.7403356,0.6738804,1
18.8313356,0.6138804,1
18.7853356,0.6198804,1
19.1123356,0.7668804,1
19.1233356,0.6788804,1
18.8933356,0.6608804,1
19.0383356,0.7298804,1
19.6233356,0.7698804,1
19.2133356,0.6968804,1
19.0323356,0.6608804,1
18.7863356,0.6408804,1
19.3303356,0.7108804,1
18.9513356,0.6898804,1
19.5123356,0.8448804,1
18.9963356,0.6518804,1
19.0263356,0.7408804,1
20.0683356,1.0048804,1
19.5043356,0.7238804,1
19.0963356,0.6928804,1
19.4733356,0.8078804,1
19.2123356,0.7788804,1
19.5853356,0.7368804,1
19.1513356,0.6928804,1
19.3643356,0.7908804,1
19.6883356,0.8478804,1
19.5883356,0.9198804,1
19.8583356,0.9798804,1
19.7793356,0.8228804,1
19.8783356,0.8868804,1
19.7163356,0.7538804,1
18.9173356,0.6828804,1
19.8013356,0.9928804,1
19.8593356,0.9638804,1
19.0753356,0.7138804,1
19.2423356,0.7888804,1
19.0813356,0.6688804,1
19.3563356,0.7028804,1
20.0083356,0.8888804,1
19.8643356,0.9788804,1
20.0863356,0.9188804,1
19.4623356,0.7568804,1
19.6323356,0.8038804,1
19.1123356,0.6008804,1
19.1073356,0.7378804,1
19.1113356,0.7698804,1
19.3303356,0.7858804,1
19.3643356,0.7588804,1
19.5803356,0.8288804,1
19.8073356,0.8898804,1
18.5683356,0.6418804,1
20.0543356,0.9998804,1
19.2823356,0.7038804,1
19.8783356,0.9328804,1
17.1253356,0.4548804,1
17.3913356,0.4838804,1
17.5913356,0.5068804,1
17.8313356,0.4918804,1
18.0413356,0.5048804,1
18.0873356,0.5348804,1
18.1473356,0.4828804,1
18.1523356,0.5528804,1
18.2743356,0.5578804,1
18.3363356,0.5758804,1
18.3753356,0.5688804,1
18.5253356,0.5738804,1
18.5283356,0.6128804,1
18.4533356,0.5848804,1
18.5623356,0.6468804,1
18.7453356,0.6588804,1
18.7433356,0.6638804,1
18.7213356,0.5928804,1
18.5723356,0.6168804,1
18.7483356,0.6128804,1
18.9363356,0.7518804,1
19.1413356,0.7118804,1
18.9503356,0.6878804,1
18.9003356,0.6828804,1
18.8743356,0.6938804,1
18.9333356,0.6788804,1
18.9813356,0.6278804,1
19.0253356,0.6198804,1
19.1143356,0.7458804,1
19.1383356,0.6528804,1
19.1723356,0.7408804,1
19.1123356,0.6668804,1
19.1923356,0.7358804,1
19.1353356,0.6608804,1
19.3383356,0.7858804,1
19.2793356,0.8098804,1
19.4433356,0.7888804,1
19.5643356,0.7758804,1
19.4893356,0.7658804,1
19.3463356,0.8198804,1
19.3103356,0.7948804,1
19.5263356,0.9268804,1
19.6153356,0.8708804,1
19.7613356,0.7918804,1
19.6563356,0.7628804,1
19.9893356,0.9748804,1
20.1013356,0.9818804,1
19.9353356,0.9078804,1
19.7733356,0.9738804,1
20.0373356,0.9698804,1
20.0213356,0.8758804,1
19.2943356,0.8308804,1
18.7403356,0.5968804,1
19.1423356,0.7758804,1
19.7163356,0.8848804,1
18.9043356,0.6428804,1
19.5073356,0.7168804,1
19.4403356,0.7648804,1
19.9903356,0.9008804,1
19.9413356,0.8408804,1
20.1663356,1.0558804,1
19.0893356,0.7108804,1
19.5063356,0.8028804,1
19.2133356,0.7178804,1
19.9353356,1.0838804,1
20.0323356,0.9448804,1
18.0363356,0.5328804,1
19.0803356,0.7088804,1
19.2683356,0.6878804,1
19.5933356,0.8138804,1
19.6343356,0.9298804,1
19.7793356,0.9218804,1
20.1533356,0.9638804,1
20.0563356,1.0438804,1
20.0583356,1.1578804,1
20.2553356,1.1948804,1
18.7993356,0.6918804,1
19.4963356,0.7568804,1
18.7873356,0.6658804,1
16.9233356,0.4918804,1
16.9413356,0.4858804,1
17.0673356,0.4658804,1
17.0913356,0.4138804,1
17.1313356,0.4638804,1
16.9223356,0.4458804,1
17.1893356,0.4488804,1
17.2803356,0.4478804,1
17.3103356,0.4748804,1
17.3263356,0.5078804,1
17.2673356,0.5258804,1
17.3763356,0.4158804,1
17.3363356,0.4678804,1
17.4473356,0.4408804,1
17.5333356,0.5298804,1
17.7263356,0.5168804,1
17.6753356,0.4558804,1
17.5443356,0.4738804,1
17.6313356,0.4858804,1
17.6433356,0.5068804,1
17.6643356,0.5448804,1
17.8383356,0.5488804,1
17.8853356,0.4628804,1
17.9453356,0.4128804,1
17.9243356,0.4988804,1
18.0003356,0.5258804,1
18.2143356,0.5118804,1
18.1693356,0.5538804,1
18.4413356,0.6478804,1
18.2973356,0.5268804,1
18.2203356,0.4618804,1
18.4023356,0.5848804,1
18.4073356,0.5608804,1
18.4743356,0.6498804,1
18.5453356,0.5988804,1
18.5513356,0.6658804,1
18.6853356,0.5948804,1
18.6153356,0.5698804,1
18.7643356,0.7038804,1
18.9893356,0.6578804,1
18.9033356,0.6908804,1
18.9063356,0.6348804,1
18.9983356,0.7128804,1
19.0953356,0.6778804,1
19.1603356,0.6778804,1
19.0573356,0.7658804,1
19.3763356,0.8108804,1
19.3573356,0.6878804,1
19.6343356,0.9448804,1
20.1323356,1.0368804,1
17.5413356,0.5048804,1
17.7893356,0.5298804,1
17.9753356,0.4718804,1
18.2113356,0.5888804,1
18.3133356,0.6268804,1
18.2093356,0.5608804,1
18.7173356,0.6678804,1
19.5203356,0.8408804,1
17.5313356,0.4658804,1
17.7723356,0.4848804,1
18.0423356,0.4448804,1
18.1343356,0.5538804,1
17.0533356,0.4748804,1
17.1933356,0.4698804,1
17.2333356,0.5058804,1
17.3983356,0.4778804,1
17.2653356,0.4598804,1
17.4263356,0.4408804,1
18.1083356,0.5748804,1
17.6223356,0.5168804,1
17.9433356,0.5348804,1
17.9153356,0.5248804,1
18.0113356,0.5438804,1
18.4823356,0.4978804,1
18.1903356,0.5958804,1
18.5513356,0.6408804,1
18.5373356,0.6258804,1
18.9813356,0.6528804,1
19.8093356,0.9568804,1
16.9533356,0.4818804,1
16.9913356,0.5178804,1
17.2263356,0.5178804,1
17.9263356,0.5078804,1
17.8903356,0.5158804,1
18.0673356,0.5628804,1
18.0903356,0.5218804,1
18.5853356,0.6288804,1
18.5303356,0.5878804,1
18.5063356,0.5298804,1
18.5263356,0.6108804,1
17.0063356,0.4748804,1
17.6403356,0.5388804,1
17.6853356,0.5148804,1
17.1743356,0.4748804,1
18.5173356,0.6498804,1
17.7253356,0.4558804,1
18.5873356,0.6448804,1
18.4903356,0.6048804,1
19.1603356,0.6778804,1
17.0993356,0.4358804,1
17.9713356,0.5048804,1
17.6873356,0.4198804,1
17.7523356,0.4578804,1
17.6813356,0.4958804,1
17.6823356,0.5298804,1
18.2983356,0.5648804,1
17.5093356,0.4918804,1
17.8163356,0.5168804,1
18.4223356,0.6148804,1
16.8723356,0.4378804,1
17.7563356,0.4748804,1
18.3043356,0.6198804,1
18.5743356,0.5318804,1
18.4763356,0.6378804,1
18.8303356,0.6778804,1
18.8863356,0.6908804,1
18.6913356,0.6408804,1
19.1423356,0.7378804,1
19.2973356,0.7998804,1
19.5033356,0.8748804,1
16.9243356,0.4418804,1
16.9153356,0.4978804,1
17.1263356,0.3958804,1
17.1443356,0.4668804,1
17.2243356,0.4978804,1
17.3133356,0.4718804,1
17.2533356,0.4398804,1
17.3403356,0.4538804,1
17.4393356,0.5168804,1
17.4513356,0.5068804,1
17.4423356,0.5148804,1
17.4733356,0.5168804,1
17.5663356,0.5508804,1
17.6313356,0.5158804,1
17.5903356,0.4858804,1
17.7073356,0.5378804,1
17.6423356,0.5238804,1
17.6253356,0.5248804,1
17.6773356,0.4888804,1
17.7773356,0.4878804,1
17.7103356,0.5258804,1
17.7203356,0.4328804,1
17.7903356,0.5128804,1
17.7673356,0.5408804,1
17.7543356,0.4358804,1
17.8473356,0.4768804,1
17.7893356,0.5198804,1
17.8413356,0.5398804,1
17.8953356,0.5328804,1
17.9903356,0.4538804,1
17.9973356,0.5288804,1
18.1543356,0.5598804,1
18.0003356,0.5548804,1
18.0653356,0.5358804,1
18.0583356,0.5168804,1
18.0713356,0.5848804,1
18.1103356,0.5628804,1
18.1073356,0.5678804,1
18.1743356,0.5428804,1
18.1693356,0.5818804,1
18.3603356,0.6178804,1
18.2513356,0.6138804,1
18.1963356,0.5398804,1
18.3283356,0.5658804,1
18.3253356,0.6168804,1
18.9203356,0.7208804,1
18.3303356,0.6238804,1
18.3863356,0.5608804,1
18.3373356,0.6068804,1
18.4063356,0.6358804,1
18.3373356,0.5138804,1
18.3513356,0.6058804,1
18.4453356,0.5988804,1
18.6213356,0.5708804,1
18.6013356,0.5818804,1
18.6143356,0.6438804,1
18.5993356,0.6528804,1
18.6543356,0.6388804,1
18.8173356,0.7188804,1
18.6813356,0.5688804,1
18.7933356,0.6338804,1
18.6263356,0.5598804,1
18.6943356,0.5978804,1
18.8343356,0.6738804,1
18.6433356,0.6868804,1
18.8053356,0.6338804,1
18.7763356,0.6508804,1
18.7983356,0.5728804,1
18.9413356,0.6118804,1
18.8623356,0.6898804,1
18.7513356,0.7128804,1
18.9133356,0.6748804,1
18.8603356,0.6128804,1
18.9163356,0.6798804,1
18.9563356,0.7358804,1
18.8973356,0.6858804,1
18.9183356,0.6508804,1
19.1343356,0.8018804,1
18.9813356,0.6938804,1
18.9193356,0.6448804,1
18.9353356,0.6588804,1
19.0313356,0.6858804,1
18.9953356,0.6398804,1
19.1003356,0.6478804,1
19.2423356,0.7238804,1
19.3053356,0.8018804,1
19.2783356,0.7428804,1
19.4593356,0.7428804,1
19.3643356,0.7268804,1
19.1753356,0.6298804,1
19.2903356,0.7298804,1
19.6323356,0.8048804,1
19.5683356,0.8918804,1
19.6083356,0.7848804,1
19.5653356,0.8338804,1
19.7493356,0.9408804,1
19.7653356,1.0428804,1
19.6613356,0.8348804,1
20.0653356,0.9328804,1
19.6923356,0.7988804,1
19.7683356,0.8218804,1
19.7693356,0.8428804,1
19.6313356,0.8908804,1
19.6973356,0.8188804,1
20.0723356,0.8838804,1
17.1093356,0.5008804,1
18.0893356,0.5448804,1
18.1613356,0.5048804,1
18.6883356,0.6338804,1
19.0343356,0.7628804,1
19.6543356,0.8068804,1
19.6743356,0.8708804,1
19.6573356,0.7138804,1
20.0913356,0.9088804,1
17.5923356,0.5268804,1
18.3343356,0.5518804,1
17.8293356,0.5128804,1
17.8873356,0.5168804,1
18.0203356,0.5748804,1
18.2223356,0.5348804,1
18.3503356,0.4908804,1
18.3713356,0.5748804,1
18.4353356,0.5768804,1
18.4833356,0.6188804,1
18.7393356,0.6108804,1
18.7183356,0.6318804,1
18.3033356,0.5338804,1
19.2423356,0.7278804,1
19.0713356,0.7698804,1
19.0653356,0.6798804,1
19.1923356,0.7038804,1
19.4613356,0.7198804,1
19.7223356,0.8348804,1
19.4653356,0.7018804,1
19.8593356,1.0758804,1
19.6893356,0.8228804,1
17.3463356,0.4878804,1
18.6063356,0.6218804,1
19.1613356,0.8088804,1
18.9563356,0.6188804,1
19.4553356,0.7358804,1
19.9263356,1.0438804,1
17.8193356,0.5358804,1
17.9643356,0.5378804,1
19.6153356,0.7238804,1
19.7083356,0.7518804,1
19.8613356,0.9108804,1
19.9923356,0.8728804,1
18.4993356,0.6108804,1
18.6063356,0.5968804,1
19.0503356,0.7148804,1
19.2873356,0.7798804,1
19.4183356,0.8438804,1
19.8703356,1.0618804,1
20.0263356,0.8848804,1
20.0303356,1.0268804,1
19.9203356,0.8678804,1
19.9723356,0.9738804,1
20.1363356,0.9218804,1
16.8733356,0.4748804,1
16.9443356,0.4678804,1
17.0693356,0.4428804,1
17.2043356,0.4658804,1
17.2203356,0.4628804,1
17.1913356,0.4158804,1
17.4863356,0.4928804,1
17.5043356,0.4808804,1
17.5933356,0.5098804,1
17.5343356,0.4568804,1
17.5273356,0.4518804,1
17.5873356,0.4628804,1
17.6033356,0.4688804,1
17.6253356,0.5278804,1
17.8103356,0.5518804,1
17.6923356,0.4848804,1
17.7593356,0.4888804,1
17.8513356,0.5038804,1
17.8773356,0.4988804,1
17.9153356,0.5048804,1
18.0353356,0.5538804,1
18.0663356,0.5378804,1
18.1503356,0.5368804,1
18.1463356,0.5308804,1
18.1843356,0.6098804,1
18.2453356,0.5408804,1
18.2043356,0.6028804,1
18.2173356,0.5228804,1
18.2103356,0.5468804,1
18.3073356,0.5648804,1
18.2833356,0.5808804,1
18.3043356,0.5318804,1
18.3543356,0.5688804,1
18.3723356,0.5738804,1
18.3803356,0.5978804,1
18.5133356,0.6218804,1
18.5403356,0.6088804,1
18.4793356,0.6058804,1
18.4793356,0.6318804,1
18.4573356,0.6178804,1
18.4853356,0.5618804,1
18.5413356,0.6018804,1
18.5313356,0.5548804,1
18.4633356,0.5778804,1
18.5163356,0.5428804,1
18.5783356,0.6608804,1
18.4923356,0.5518804,1
18.5053356,0.5868804,1
18.6443356,0.5958804,1
18.6123356,0.6028804,1
18.5763356,0.5238804,1
18.5363356,0.5718804,1
18.7343356,0.6458804,1
18.6603356,0.6238804,1
18.7013356,0.6018804,1
18.6803356,0.6438804,1
18.6713356,0.6308804,1
18.7483356,0.7078804,1
18.7123356,0.6108804,1
18.6803356,0.6008804,1
18.8593356,0.6778804,1
18.8713356,0.5638804,1
18.8213356,0.6538804,1
18.8563356,0.6938804,1
18.8633356,0.6128804,1
18.9163356,0.6158804,1
18.9883356,0.6878804,1
19.0553356,0.7098804,1
18.9673356,0.7298804,1
18.9643356,0.6268804,1
18.9823356,0.6388804,1
19.0823356,0.6888804,1
19.2443356,0.6878804,1
19.0903356,0.7418804,1
19.2513356,0.6958804,1
19.1693356,0.6878804,1
19.1353356,0.7088804,1
19.2273356,0.7548804,1
18.9493356,0.5958804,1
19.1113356,0.6688804,1
19.3473356,0.8538804,1
19.1793356,0.7218804,1
19.3523356,0.7698804,1
19.1683356,0.6548804,1
19.2613356,0.7378804,1
19.3493356,0.6898804,1
19.2043356,0.7248804,1
19.3543356,0.7358804,1
19.3973356,0.8408804,1
19.2693356,0.6478804,1
19.5983356,0.9408804,1
19.6063356,0.8248804,1
19.5363356,0.8468804,1
19.9933356,1.0738804,1
19.7013356,0.9218804,1
19.5373356,0.6918804,1
19.5973356,0.7238804,1
19.7813356,0.9398804,1
19.9013356,1.0958804,1
19.7233356,0.8038804,1
19.8453356,0.8928804,1
19.7613356,0.8798804,1
19.9063356,0.9358804,1
19.9563356,0.9528804,1
19.7993356,0.9048804,1
19.6483356,0.8128804,1
19.9153356,1.0478804,1
18.9503356,0.6838804,1
19.1363356,0.6368804,1
19.4323356,0.8418804,1
17.0453356,0.4818804,1
18.8993356,0.6308804,1
18.8903356,0.6788804,1
19.4573356,0.8918804,1
19.6483356,0.7188804,1
19.6253356,0.7548804,1
19.8583356,1.0738804,1
19.9303356,1.0118804,1
19.8233356,0.9238804,1
19.7773356,1.0758804,1
20.1393356,0.9778804,1
18.9973356,0.7648804,1
19.9973356,0.9478804,1
20.2213356,1.1138804,1
19.9183356,0.8948804,1
19.8563356,0.8858804,1
16.9073356,0.4458804,1
18.7863356,0.5998804,1
19.3563356,0.6828804,1
19.5033356,0.7418804,1
20.0013356,0.8928804,1
20.0113356,1.1508804,1
18.5373356,0.6088804,1
18.9833356,0.5888804,1
19.0643356,0.6928804,1
19.1513356,0.6378804,1
19.5283356,0.8918804,1
19.9313356,0.8978804,1
19.9533356,1.1148804,1
20.0453356,1.0308804,1
20.0513356,1.0808804,1
19.2993356,0.7358804,1
17.0113356,0.4228804,1
17.0893356,0.4368804,1
17.1753356,0.5008804,1
17.1103356,0.5138804,1
17.2213356,0.5158804,1
17.2553356,0.4478804,1
17.2873356,0.4828804,1
17.3833356,0.5508804,1
17.2923356,0.4228804,1
17.3713356,0.4588804,1
17.4443356,0.4618804,1
17.4413356,0.4578804,1
17.5423356,0.4788804,1
17.5903356,0.4878804,1
17.5953356,0.4608804,1
17.6123356,0.4678804,1
17.6593356,0.4688804,1
17.5983356,0.4988804,1
17.6793356,0.4618804,1
17.6413356,0.4298804,1
17.6763356,0.4828804,1
17.7163356,0.4358804,1
17.7153356,0.4828804,1
17.7423356,0.5238804,1
17.8513356,0.4928804,1
17.9373356,0.4998804,1
18.1223356,0.5778804,1
18.0543356,0.5298804,1
18.0113356,0.5538804,1
18.0913356,0.5118804,1
18.1183356,0.5288804,1
18.1873356,0.5528804,1
18.2523356,0.5858804,1
18.4093356,0.6368804,1
