u,g,r,i,z,u-g,g-r,r-i,i-z,Class
18.42802,17.1847,16.61364,16.38107,16.275470000000002,1.24332,0.57106,0.23256999999999997,0.1056,3.0
18.11973,16.80058,16.203529999999997,15.964379999999998,15.84875,1.31915,0.59705,0.23915,0.11563,3.0
18.13533,16.79896,16.20083,15.95454,15.83331,1.33637,0.59813,0.24629,0.12122999999999999,3.0
18.19417,16.75556,16.1684,15.98567,15.91275,1.43861,0.58716,0.18273,0.07292,3.0
18.0617,16.69509,16.10824,15.867370000000001,15.7416,1.36661,0.58685,0.24086999999999997,0.12577,3.0
18.00019,16.67158,16.069229999999997,15.831579999999999,15.701989999999999,1.32861,0.60235,0.23765,0.12959,3.0
17.3359,16.20356,15.90979,15.79925,15.76278,1.13234,0.29377,0.11054000000000001,0.036469999999999995,3.0
18.37583,16.4747,15.519829999999999,15.061860000000001,14.78485,1.90113,0.9548700000000001,0.45797,0.27701,3.0
17.44408,15.90042,15.221470000000002,14.9538,14.801879999999999,1.54366,0.67895,0.26766999999999996,0.15192,3.0
17.05797,15.57645,14.874939999999999,14.55321,14.45156,1.4815200000000002,0.7015100000000001,0.32173,0.10165,3.0
16.3015,15.09648,14.5458,14.37324,14.306410000000001,1.20502,0.5506800000000001,0.17256,0.06683,3.0
16.62869,15.15034,14.44721,14.19258,14.05614,1.47835,0.70313,0.25463,0.13644,3.0
16.56172,14.519520000000002,14.534320000000001,15.84639,13.002930000000001,2.0422,-0.01479999999999998,-1.31207,2.84346,4.0
16.91854,14.84421,14.832510000000001,14.862520000000002,13.29604,2.07433,0.011699999999999988,-0.03001000000000001,1.5664799999999999,4.0
16.88456,15.09111,14.2557,13.94111,13.766379999999998,1.79345,0.83541,0.31459000000000004,0.17473,3.0
18.58164,17.34804,16.77756,16.55949,16.47366,1.2336,0.57048,0.21806999999999999,0.08582999999999999,3.0
16.91252,15.72551,15.81598,15.95725,16.02615,1.1870100000000001,-0.09047,-0.14127,-0.0689,4.0
19.784470000000002,18.589029999999998,18.14377,17.90889,17.87639,1.19544,0.44526000000000004,0.23488,0.0325,2.0
19.813570000000002,18.75132,18.211660000000002,17.971610000000002,17.94891,1.06225,0.53966,0.24005,0.0227,2.0
22.17204,20.2043,18.95068,17.89839,17.32299,1.96774,1.2536200000000002,1.05229,0.5753999999999999,1.0
18.44322,17.2101,16.732310000000002,16.50706,16.40928,1.23312,0.47778999999999994,0.22525,0.09777999999999999,3.0
16.56535,14.90833,14.4101,14.734279999999998,12.41888,1.6570200000000002,0.49822999999999995,-0.32418,2.3154,3.0
14.79996,14.12715,13.228320000000002,13.09385,9.35571,0.67281,0.8988299999999998,0.13447,3.7381399999999996,3.0
16.81736,14.934970000000002,14.143070000000002,16.27016,13.61955,1.8823900000000002,0.7919,-2.12709,2.65061,3.0
16.5263,14.74216,14.690389999999999,14.61159,13.35309,1.78414,0.05176999999999998,0.0788,1.2585,4.0
17.18127,15.621960000000001,14.9641,14.66404,14.523610000000001,1.55931,0.65786,0.30006,0.14043,3.0
17.268279999999997,15.65775,15.001510000000001,14.704229999999999,14.553720000000002,1.61053,0.6562399999999999,0.29728000000000004,0.15050999999999998,3.0
16.288629999999998,15.1038,15.235870000000002,15.29486,15.347999999999999,1.1848299999999998,-0.1320699999999999,-0.05898999999999999,-0.05313999999999999,4.0
17.54185,16.01511,15.3787,15.087060000000001,14.971860000000001,1.52674,0.63641,0.29164,0.1152,3.0
15.57065,14.14666,13.434379999999999,12.79572,13.90453,1.4239899999999999,0.71228,0.63866,-1.10881,3.0
16.719070000000002,15.53236,15.547720000000002,15.58813,15.64277,1.18671,-0.015359999999999985,-0.04041,-0.05463999999999998,4.0
16.78397,15.680010000000001,15.57046,15.535960000000001,15.51864,1.10396,0.10954999999999998,0.0345,0.017320000000000002,4.0
17.68587,16.23167,15.665329999999999,15.398179999999998,15.26873,1.4542,0.56634,0.26715,0.12945,3.0
17.01998,15.8455,15.615110000000001,15.5083,15.476339999999999,1.17448,0.23039,0.10680999999999999,0.03196,3.0
24.633860000000002,14.078479999999999,13.483179999999999,12.59488,30.89224,10.55538,0.5953,0.8883,-18.29736,1.0
16.89726,15.66116,15.7639,15.8479,15.91435,1.2361,-0.10274,-0.08400000000000002,-0.06645,4.0
16.926579999999998,15.703389999999999,15.854420000000001,15.967210000000001,16.04165,1.22319,-0.15102999999999994,-0.11279,-0.07444,4.0
16.896910000000002,15.67574,15.749229999999999,15.810270000000001,15.88999,1.22117,-0.07349,-0.06103999999999998,-0.07972000000000001,4.0
24.63466,15.744000000000002,15.83671,15.847470000000001,22.82689,8.89066,-0.09271000000000001,-0.010759999999999992,-6.979419999999999,1.0
17.35387,16.17137,15.89476,15.763229999999998,15.75635,1.1825,0.27660999999999997,0.13153,0.006879999999999997,3.0
18.11918,16.740289999999998,16.16408,15.909939999999999,15.791479999999998,1.37889,0.57621,0.25414000000000003,0.11846,3.0
17.395410000000002,16.23186,16.02649,15.931579999999999,15.93256,1.16355,0.20536999999999997,0.09491000000000001,-0.0009800000000000086,3.0
18.06409,16.65305,16.14659,15.88972,15.779000000000002,1.41104,0.50646,0.25687,0.11072,3.0
18.25889,16.91359,16.3075,16.0505,15.923329999999998,1.3453,0.60609,0.257,0.12717,3.0
18.34222,16.99555,16.40706,16.10119,16.0378,1.34667,0.58849,0.30587,0.06339,3.0
18.350620000000003,17.69657,18.67074,16.39085,16.521539999999998,0.65405,-0.9741700000000002,2.27989,-0.13069000000000003,4.0
18.6181,17.3393,16.7998,16.554270000000002,16.460060000000002,1.2788,0.5395,0.24553000000000003,0.09421,3.0
18.90597,17.59316,17.08598,16.83959,16.7639,1.31281,0.50718,0.24639,0.07569,3.0
18.89384,17.61425,17.12678,16.87215,16.78402,1.27959,0.48746999999999996,0.25463,0.08813,3.0
19.142229999999998,17.92363,17.347920000000002,17.069879999999998,17.0061,1.2186,0.57571,0.27804,0.06377999999999999,3.0
19.113429999999997,17.8168,17.337329999999998,17.110210000000002,16.99249,1.29663,0.47947,0.22712,0.11772,3.0
19.26003,18.0194,17.47332,17.22325,17.145,1.24063,0.54608,0.25006999999999996,0.07825,3.0
19.225170000000002,18.00825,17.5598,17.33185,17.26472,1.21692,0.44845,0.22795,0.06713,3.0
19.263679999999997,18.07103,17.57912,17.357689999999998,17.26501,1.19265,0.49191,0.22143000000000002,0.09268,3.0
19.26783,18.054660000000002,17.611279999999997,17.39649,17.30399,1.21317,0.44338,0.21479,0.0925,2.0
19.2889,18.01856,17.53987,17.37474,17.24963,1.27034,0.47868999999999995,0.16513,0.12511,3.0
19.33022,18.09248,17.590970000000002,17.34815,17.29131,1.23774,0.50151,0.24281999999999998,0.056839999999999995,3.0
19.38083,18.12623,17.63845,17.45744,17.34468,1.2546,0.48778,0.18101,0.11275999999999999,3.0
19.44905,18.24077,17.717779999999998,17.42846,17.355079999999997,1.20828,0.52299,0.28931999999999997,0.07338,3.0
19.54495,18.2217,17.74169,17.495179999999998,17.43225,1.32325,0.48001000000000005,0.24650999999999998,0.06293,3.0
19.44865,18.12875,17.68427,17.47063,17.39176,1.3199,0.44448000000000004,0.21364,0.07887000000000001,2.0
19.17176,18.041220000000003,17.64291,17.458560000000002,17.3991,1.1305399999999999,0.39831,0.18435,0.05946,2.0
19.53282,18.241410000000002,17.75657,17.53108,17.46475,1.29141,0.48483999999999994,0.22549,0.06633,3.0
19.50741,18.32938,17.814120000000003,17.556160000000002,17.50421,1.17803,0.51526,0.25795999999999997,0.05195,3.0
19.5219,18.28057,17.75239,17.54156,17.48647,1.2413299999999998,0.52818,0.21083000000000002,0.05509,3.0
23.8684,20.96554,19.090139999999998,17.58545,16.8068,2.90286,1.8754,1.5046899999999999,0.7786499999999998,3.0
21.6219,17.50835,16.42231,15.899329999999999,15.52295,4.11355,1.08604,0.52298,0.37638,3.0
19.50232,18.28538,17.8672,17.64509,17.587870000000002,1.21694,0.41818,0.22211,0.05722000000000001,2.0
19.64378,18.418689999999998,17.99615,17.803620000000002,17.72234,1.22509,0.42253999999999997,0.19253,0.08127999999999999,2.0
19.7368,18.509,18.02937,17.82262,17.798939999999998,1.2278,0.47963,0.20675,0.02368,2.0
19.68595,18.53789,18.09572,17.835060000000002,17.86201,1.14806,0.44217,0.26066,-0.02695,2.0
19.86835,18.64564,18.22729,18.04449,17.97449,1.22271,0.41835,0.1828,0.07,2.0
19.65717,18.65311,18.16496,17.916929999999997,17.8731,1.00406,0.48815,0.24803000000000003,0.04383,2.0
24.62574,21.08142,19.526870000000002,18.01952,17.19654,3.54432,1.55455,1.50735,0.8229799999999998,1.0
19.81074,18.65099,18.24246,18.01676,17.99858,1.15975,0.40853,0.2257,0.01818,2.0
19.55922,18.67547,18.266579999999998,18.06523,18.100820000000002,0.88375,0.40889000000000003,0.20135,-0.03559,2.0
19.665110000000002,18.54032,18.15926,17.97962,17.920679999999997,1.12479,0.38106,0.17964000000000002,0.05894,2.0
19.982470000000003,25.11438,18.854029999999998,17.8762,22.82689,-5.1319099999999995,6.26035,0.97783,-4.95069,3.0
19.71804,18.6554,18.28824,18.10758,18.06675,1.06264,0.36716,0.18066,0.04083,1.0
19.75852,18.61897,18.29097,18.13651,18.106479999999998,1.13955,0.32799999999999996,0.15446,0.03003,1.0
16.84763,15.219420000000001,14.52472,14.56773,14.05536,1.62821,0.6947,-0.04300999999999999,0.51237,3.0
24.58654,19.830370000000002,18.42322,17.534000000000002,17.088739999999998,4.75617,1.40715,0.8892200000000001,0.44526000000000004,1.0
19.71076,18.602120000000003,18.242079999999998,18.06735,18.10679,1.10864,0.36004,0.17473,-0.03944000000000002,1.0
20.14454,19.21066,18.98272,18.928720000000002,18.87424,0.9338799999999999,0.22794,0.054000000000000006,0.054479999999999994,1.0
20.23026,19.3706,19.168229999999998,19.04123,19.22966,0.8596600000000001,0.20237,0.127,-0.18843,1.0
