u,g,r,i,z,u-g,g-r,r-i,i-z,Class
20.4424,19.30038,18.87063,18.70936,18.62077,1.14202,0.42975,0.16127,0.08859,1.0
18.40345,18.21976,18.63256,18.86048,19.05382,0.18369000000000002,-0.4128,-0.22792,-0.19334,4.0
23.37218,22.02605,21.6607,21.75691,22.16941,1.3461299999999998,0.36535,-0.09621000000000002,-0.41250000000000003,1.0
24.03584,22.30521,21.87323,21.60985,22.19504,1.73063,0.43198000000000003,0.26338,-0.5851900000000001,1.0
22.76251,22.51155,21.81917,22.16439,22.73179,0.25096000000000007,0.69238,-0.3452199999999999,-0.5674000000000001,1.0
24.305410000000002,23.06286,22.16554,22.02391,21.666420000000002,1.24255,0.8973200000000001,0.14163,0.35749000000000003,1.0
23.09732,22.31739,21.96634,21.75445,22.24822,0.77993,0.35105,0.21189000000000002,-0.49377,1.0
24.92077,25.17696,22.935879999999997,24.021729999999998,21.541629999999998,-0.2561899999999999,2.2410799999999997,-1.08585,2.4801,1.0
23.29513,23.874779999999998,23.52946,22.285610000000002,22.60096,-0.57965,0.34531999999999996,1.24385,-0.31534999999999996,1.0
24.465220000000002,23.0592,22.12849,21.6834,23.17286,1.40602,0.9307099999999999,0.44509,-1.48946,1.0
25.3927,23.09885,22.42548,21.913829999999997,21.461479999999998,2.29385,0.67337,0.51165,0.45235,1.0
25.40522,23.13331,22.17466,22.14419,22.4148,2.2719099999999997,0.95865,0.030469999999999997,-0.27061,1.0
22.665229999999998,21.663339999999998,21.15708,21.01519,21.33432,1.00189,0.50626,0.14189000000000002,-0.31913,1.0
23.46453,23.86223,23.094089999999998,21.32163,20.78698,-0.39769999999999994,0.7681399999999999,1.7724600000000001,0.5346499999999998,1.0
24.63019,21.8281,21.32992,21.182010000000002,20.76106,2.80209,0.49818,0.14790999999999999,0.42095000000000005,1.0
25.345579999999998,22.77821,22.1303,21.826320000000003,22.54501,2.56737,0.64791,0.30398000000000003,-0.71869,1.0
22.82739,22.91629,21.98486,21.88717,21.97428,-0.08889999999999998,0.93143,0.09769,-0.08711000000000002,1.0
23.39031,22.72429,22.17351,21.66796,21.43607,0.66602,0.55078,0.50555,0.23189,1.0
22.81565,22.781999999999996,22.25402,22.14477,21.32759,0.03364999999999996,0.52798,0.10925,0.81718,1.0
23.69305,23.69592,22.25132,21.75444,22.47976,-0.002869999999999928,1.4446,0.49688000000000004,-0.72532,1.0
23.400479999999998,22.18879,21.82926,21.35052,21.28388,1.21169,0.35953,0.47873999999999994,0.06663999999999999,1.0
24.950470000000003,22.876520000000003,22.27093,22.00222,22.26051,2.07395,0.60559,0.26871,-0.25829,1.0
23.65091,21.12419,19.62988,18.90343,18.414460000000002,2.52672,1.49431,0.72645,0.4889699999999999,1.0
22.59518,21.80076,21.36956,21.30261,20.84723,0.79442,0.4312,0.06695,0.45538,1.0
24.18244,22.930770000000003,22.26407,21.99193,21.78506,1.25167,0.6667,0.27214,0.20686999999999997,1.0
24.21433,24.61875,22.696939999999998,22.58595,22.607979999999998,-0.40442,1.9218099999999998,0.11099,-0.022029999999999994,1.0
23.70287,22.75818,22.05108,21.90557,21.99096,0.9446899999999999,0.7071,0.14551,-0.08539,1.0
23.6138,22.37696,22.02358,21.7018,21.26298,1.23684,0.35338,0.32178,0.43882,1.0
23.7922,21.9086,21.411260000000002,21.192520000000002,21.109779999999997,1.8836,0.49733999999999995,0.21874,0.08274,1.0
23.39789,22.51868,22.188979999999997,21.71099,21.870420000000003,0.87921,0.3297,0.47798999999999997,-0.15943,1.0
23.90912,21.98075,21.48761,21.408179999999998,21.25735,1.9283700000000001,0.49313999999999997,0.07943,0.15083,1.0
24.78807,23.9246,22.63486,20.88962,19.88936,0.8634700000000001,1.2897399999999999,1.7452400000000001,1.00026,1.0
23.8066,22.88997,22.0112,22.19352,21.53341,0.91663,0.87877,-0.18232000000000004,0.66011,1.0
23.47021,22.47888,21.86516,21.45645,21.43009,0.9913299999999999,0.6137199999999999,0.40871,0.026359999999999998,1.0
25.505760000000002,24.5274,22.86662,22.831889999999998,22.104470000000003,0.97836,1.6607799999999997,0.03473000000000001,0.72742,1.0
22.94595,21.69226,21.161929999999998,21.12261,21.199089999999998,1.25369,0.53033,0.039319999999999994,-0.07647999999999999,1.0
25.031270000000003,22.939989999999998,22.046960000000002,22.1972,21.467779999999998,2.09128,0.8930299999999998,-0.15024000000000004,0.72942,1.0
23.6994,21.87667,21.298029999999997,21.21581,21.21914,1.82273,0.5786399999999999,0.08222,-0.0033300000000000066,1.0
22.98546,22.20041,21.5449,21.50538,21.36475,0.78505,0.65551,0.03952,0.14063,1.0
23.70969,22.716179999999998,22.283279999999998,21.90404,21.99924,0.99351,0.4329,0.37924,-0.0952,1.0
24.39797,23.05643,22.24435,21.99202,23.037229999999997,1.34154,0.81208,0.25233,-1.04521,1.0
23.1624,22.08099,21.437379999999997,21.27275,20.98486,1.08141,0.64361,0.16463,0.28789000000000003,1.0
23.341929999999998,21.94592,21.4052,21.21017,21.14412,1.39601,0.54072,0.19503,0.06605,1.0
23.00676,21.42505,21.08802,20.895129999999998,20.81095,1.58171,0.33703,0.19289,0.08417999999999999,1.0
21.95014,21.0586,20.715770000000003,20.53642,20.41504,0.89154,0.34283,0.17935,0.12138,1.0
21.896620000000002,20.888379999999998,20.57133,20.43134,20.4234,1.00824,0.31705,0.13999,0.007939999999999996,1.0
23.593220000000002,22.30579,21.50871,21.248720000000002,21.72604,1.2874299999999999,0.79708,0.25999,-0.4773199999999999,1.0
22.3147,21.568839999999998,21.01664,20.92178,21.08501,0.7458600000000001,0.5522,0.09486,-0.16323000000000001,1.0
21.63327,20.63266,20.31229,20.16157,20.184379999999997,1.00061,0.32037,0.15072,-0.022809999999999997,1.0
25.74279,23.33703,22.88965,22.35931,21.30264,2.40576,0.44738,0.5303399999999999,1.05667,1.0
23.527070000000002,21.97663,21.5147,21.34304,20.80623,1.55044,0.46193,0.17165999999999998,0.53681,1.0
21.58004,20.471020000000003,20.14149,20.09159,19.9536,1.1090200000000001,0.32953000000000005,0.0499,0.13799,1.0
24.99779,23.890060000000002,22.631,22.60005,22.285420000000002,1.1077299999999999,1.25906,0.030950000000000005,0.31463,1.0
22.50624,21.76553,21.239639999999998,21.11402,20.77223,0.7407100000000001,0.52589,0.12562,0.34179,1.0
22.27926,21.201729999999998,20.81395,20.644270000000002,20.48236,1.0775299999999999,0.38778,0.16968,0.16191,1.0
25.72413,23.81479,22.726770000000002,22.808320000000002,22.76369,1.90934,1.08802,-0.08155000000000001,0.04463,1.0
23.93074,23.26549,22.821460000000002,22.63859,22.13735,0.66525,0.44403000000000004,0.18287,0.50124,1.0
23.2703,22.312720000000002,21.8455,21.37513,21.352320000000002,0.9575799999999999,0.46721999999999997,0.47036999999999995,0.02281,1.0
22.13562,20.993489999999998,20.5406,20.29566,20.18864,1.1421299999999999,0.45288999999999996,0.24494000000000002,0.10702,1.0
23.95951,23.60656,23.038429999999998,22.27555,22.16882,0.35295,0.56813,0.76288,0.10672999999999999,1.0
25.065929999999998,23.88561,22.65673,22.4939,21.56822,1.18032,1.22888,0.16283,0.9256800000000001,1.0
23.84965,22.09822,21.7568,21.52807,21.004920000000002,1.7514299999999998,0.34142,0.22873000000000002,0.52315,1.0
23.038429999999998,22.38715,21.63924,21.738529999999997,21.2489,0.65128,0.7479100000000001,-0.09928999999999999,0.48963,1.0
21.09879,20.08,19.778470000000002,19.70897,19.56775,1.0187899999999999,0.30153,0.0695,0.14122,1.0
26.40018,22.46634,21.59264,21.34556,21.25434,3.93384,0.8736999999999999,0.24708000000000002,0.09122000000000001,1.0
22.034689999999998,20.886589999999998,20.5063,20.32903,20.27553,1.1481,0.38029,0.17727,0.0535,1.0
21.00826,20.10868,19.78371,19.66317,19.69454,0.8995799999999999,0.32497,0.12054000000000001,-0.03137000000000001,1.0
22.20201,20.94388,20.56071,20.48561,20.407239999999998,1.25813,0.38316999999999996,0.0751,0.07837000000000001,1.0
22.16548,20.89667,20.538120000000003,20.35548,20.20325,1.26881,0.35855,0.18264,0.15223,1.0
21.336389999999998,20.50376,20.13989,20.0009,19.86358,0.83263,0.36386999999999997,0.13899,0.13732,1.0
21.3567,20.31982,19.987560000000002,19.85241,20.0833,1.03688,0.33226,0.13515,-0.23088999999999998,1.0
24.59777,24.173920000000003,22.845860000000002,22.894460000000002,22.539089999999998,0.42385000000000006,1.32806,-0.048600000000000004,0.35536999999999996,1.0
23.76962,25.69981,22.989910000000002,22.70648,22.74108,-1.9301899999999999,2.7099,0.28343000000000007,-0.03459999999999999,1.0
25.52789,22.741220000000002,22.00701,21.903679999999998,21.90619,2.78667,0.73421,0.10332999999999999,-0.0025099999999999983,1.0
22.72608,21.44741,21.01342,20.894679999999997,21.33309,1.27867,0.43399,0.11874000000000001,-0.43841,1.0
22.554679999999998,21.4464,20.96967,20.805670000000003,20.70156,1.10828,0.47673000000000004,0.16399999999999998,0.10410999999999998,1.0
22.02471,20.895789999999998,20.564510000000002,20.44196,20.32015,1.1289200000000001,0.33128,0.12255,0.12180999999999999,1.0
21.39185,20.40196,20.11523,19.98072,19.90166,0.9898899999999999,0.28673000000000004,0.13451,0.07906,1.0
21.735020000000002,20.62885,20.27755,20.16786,20.06896,1.10617,0.3513,0.10969000000000001,0.0989,1.0
21.993560000000002,20.98479,20.624129999999997,20.46872,20.36944,1.0087700000000002,0.36066,0.15541,0.09928,1.0
21.21847,20.30943,20.01142,19.90175,19.88849,0.90904,0.29801,0.10967,0.013260000000000001,1.0
24.10021,22.88154,21.346120000000003,19.84855,18.96527,1.2186700000000001,1.53542,1.49757,0.8832799999999998,1.0
22.37811,21.08849,20.694679999999998,20.4856,20.4338,1.28962,0.39381,0.20908000000000002,0.0518,1.0
26.07609,23.639570000000003,22.76912,22.81348,21.84441,2.4365200000000002,0.87045,-0.04436000000000001,0.9690700000000001,1.0
23.82379,24.20831,22.51831,21.627129999999998,21.0846,-0.38452,1.69,0.89118,0.5425300000000002,1.0
23.60217,21.60781,21.17386,20.92755,20.8602,1.99436,0.43395,0.24631,0.06735,1.0
23.426,21.61525,20.98611,20.9167,20.7177,1.81075,0.6291399999999999,0.06941,0.19899999999999998,1.0
20.38952,19.56339,19.277160000000002,19.20089,19.1503,0.8261299999999999,0.28623000000000004,0.07627,0.050589999999999996,1.0
23.15962,23.886870000000002,22.55842,22.202189999999998,21.21283,-0.72725,1.32845,0.35623,0.98936,1.0
24.44649,23.396520000000002,22.65394,22.10697,21.47171,1.04997,0.74258,0.54697,0.6352599999999999,1.0
24.15683,22.63544,21.96087,21.93196,21.901310000000002,1.52139,0.67457,0.028910000000000005,0.03065,1.0
22.49594,21.518929999999997,21.105179999999997,20.96415,20.60025,0.97701,0.41375,0.14103,0.3639,1.0
22.24181,21.24482,20.96123,20.65521,20.48133,0.9969899999999999,0.28359,0.30601999999999996,0.17388000000000003,1.0
20.61625,19.72242,19.484170000000002,19.38435,19.360139999999998,0.8938299999999999,0.23825,0.09982,0.02421,1.0
24.11966,23.18554,22.22164,22.03913,22.53725,0.9341200000000001,0.9639,0.18250999999999998,-0.49812000000000006,1.0
22.44454,21.6707,21.30663,21.12098,20.90934,0.77384,0.36407,0.18565,0.21164000000000002,1.0
20.428729999999998,19.46623,19.20196,19.0863,19.10775,0.9625,0.26427,0.11565999999999999,-0.021449999999999997,1.0
24.07418,22.4468,21.774720000000002,21.57401,21.08905,1.6273799999999998,0.67208,0.20071,0.48496000000000006,1.0
21.76324,20.81883,20.4341,20.301389999999998,20.44321,0.9444100000000001,0.38473,0.13271,-0.14181999999999997,1.0
21.18976,20.208470000000002,19.948520000000002,19.84425,19.7719,0.98129,0.25995,0.10427,0.07235,1.0
20.64992,18.83088,18.11668,17.89013,17.74902,1.8190400000000002,0.7142,0.22655,0.14110999999999996,3.0
24.460160000000002,22.84306,22.95854,22.022470000000002,22.55947,1.6171,-0.11547999999999997,0.9360700000000001,-0.5370000000000001,1.0
25.23751,22.54735,21.92008,21.59698,21.51691,2.6901599999999997,0.62727,0.3231,0.08007,1.0
23.63332,22.90628,22.03741,21.604020000000002,21.924020000000002,0.7270399999999999,0.86887,0.43338999999999994,-0.32,1.0
20.654989999999998,19.86671,19.57764,19.469910000000002,19.49546,0.78828,0.28907,0.10772999999999999,-0.025550000000000003,1.0
20.17513,19.179370000000002,18.830920000000003,18.67172,18.602439999999998,0.9957600000000001,0.34845,0.1592,0.06928,1.0
19.3435,18.09081,17.558629999999997,17.35955,17.22089,1.2526899999999999,0.53218,0.19908,0.13865999999999995,3.0
22.67545,21.49926,21.0706,20.98865,20.80494,1.17619,0.42866000000000004,0.08195,0.18370999999999998,1.0
23.63908,23.14686,22.2776,21.93798,21.23834,0.49222,0.8692599999999999,0.33962,0.6996399999999998,1.0
23.71965,22.92384,22.31879,21.812739999999998,22.43402,0.79581,0.60505,0.5060500000000001,-0.62128,1.0
22.345129999999997,21.10406,20.76125,20.673000000000002,20.5129,1.2410700000000001,0.34281,0.08825,0.16009999999999996,1.0
21.37337,20.365470000000002,20.07281,19.90245,19.83376,1.0079,0.29266,0.17035999999999998,0.06869,1.0
20.901020000000003,19.962870000000002,19.65086,19.537979999999997,19.5312,0.93815,0.31201,0.11288,0.006780000000000008,1.0
22.41725,23.31056,22.07571,22.187720000000002,21.25822,-0.8933099999999998,1.23485,-0.11201,0.9295000000000002,1.0
23.0958,23.01353,22.08557,21.58127,21.17918,0.08227000000000007,0.9279599999999999,0.5043,0.40209,1.0
23.19179,23.12725,22.70656,21.89162,21.85266,0.06454000000000004,0.42068999999999995,0.81494,0.03896,1.0
24.55743,22.668879999999998,21.74568,21.90929,21.66465,1.88855,0.9232,-0.16360999999999992,0.24464,1.0
24.12864,22.5588,21.85585,21.49861,21.4513,1.56984,0.70295,0.35724,0.047310000000000005,1.0
24.21699,21.85684,21.55232,21.06397,21.07389,2.36015,0.30451999999999996,0.48835,-0.009919999999999998,1.0
24.74035,22.4893,21.384439999999998,20.463729999999998,19.83786,2.25105,1.10486,0.92071,0.6258699999999999,1.0
22.04926,21.19823,20.79449,20.60119,20.501820000000002,0.85103,0.40374,0.1933,0.09937,1.0
21.870520000000003,21.08812,20.71782,20.65059,20.55469,0.7824,0.3703,0.06723,0.09589999999999999,1.0
21.860670000000002,20.85715,20.548679999999997,20.386860000000002,20.61916,1.00352,0.30846999999999997,0.16182,-0.2323,1.0
21.89558,20.74792,20.39623,20.26792,20.307920000000003,1.1476600000000001,0.35169,0.12830999999999998,-0.04000000000000001,1.0
21.04869,20.0083,19.766170000000002,19.555770000000003,19.41638,1.04039,0.24213,0.2104,0.13939000000000001,1.0
20.618470000000002,19.70052,19.40863,19.26953,19.32938,0.91795,0.29189,0.1391,-0.05985,1.0
19.72739,18.50314,17.997510000000002,17.80469,17.69879,1.22425,0.50563,0.19282,0.1059,2.0
24.53013,22.49606,21.84424,21.612820000000003,22.1687,2.0340700000000003,0.65182,0.23142,-0.5558800000000002,1.0
24.8488,22.713420000000003,22.09806,22.15575,22.05229,2.13538,0.61536,-0.05768999999999999,0.10346,1.0
20.17546,19.2196,18.87411,18.77244,18.67699,0.95586,0.34549,0.10167000000000001,0.09545,1.0
25.50004,23.8179,22.59708,22.26041,21.6676,1.6821400000000002,1.22082,0.33666999999999997,0.5928100000000001,1.0
24.72125,23.43347,22.4882,22.49911,21.34218,1.28778,0.94527,-0.010910000000000003,1.15693,1.0
23.761129999999998,23.4643,22.39643,22.15865,22.389960000000002,0.29683000000000004,1.06787,0.23778000000000002,-0.23130999999999996,1.0
25.746570000000002,22.67898,22.09371,21.757720000000003,22.26172,3.06759,0.58527,0.33599,-0.504,1.0
24.633570000000002,22.25524,21.78689,21.86893,20.90413,2.37833,0.46835,-0.08204,0.9647999999999999,1.0
21.74858,20.85265,20.48633,20.381729999999997,20.335829999999998,0.8959299999999999,0.36632,0.1046,0.0459,1.0
21.59884,20.456879999999998,20.1552,20.07394,20.02235,1.14196,0.30168,0.08126,0.05159,1.0
26.260340000000003,23.17207,22.56785,21.836170000000003,21.28841,3.08827,0.60422,0.73168,0.54776,1.0
18.83212,17.55685,17.1027,16.96679,16.889429999999997,1.2752700000000001,0.45415,0.13591,0.07736,3.0
18.003770000000003,16.515420000000002,15.88156,15.62853,15.48275,1.48835,0.6338600000000001,0.25303000000000003,0.14578,3.0
23.13813,23.882479999999997,22.7076,22.63609,22.71497,-0.7443500000000001,1.17488,0.07151,-0.07888,1.0
24.17976,22.8926,22.257579999999997,22.1015,22.16656,1.28716,0.63502,0.15608,-0.06506,1.0
25.29832,22.7689,22.223760000000002,22.11344,21.57154,2.52942,0.54514,0.11032,0.5419,1.0
24.078889999999998,22.607,22.0228,21.79049,21.34619,1.47189,0.5842,0.23231,0.4443,1.0
24.11445,22.36719,21.629939999999998,21.54875,21.267020000000002,1.7472599999999998,0.73725,0.08119,0.28173000000000004,1.0
21.93,20.82341,20.48578,20.34649,20.13544,1.10659,0.33763000000000004,0.13929,0.21105,1.0
24.075670000000002,21.887320000000003,20.48541,19.56984,19.048460000000002,2.18835,1.40191,0.9155700000000001,0.5213800000000001,1.0
23.58345,23.63466,24.35817,22.053160000000002,22.55108,-0.05120999999999998,-0.7235100000000001,2.30501,-0.49792,1.0
23.38598,23.34094,24.355320000000003,21.43515,22.98711,0.04503999999999997,-1.0143799999999998,2.92017,-1.55196,1.0
25.187820000000002,24.15081,23.45875,22.27893,22.3545,1.03701,0.69206,1.17982,-0.07557,1.0
26.866609999999998,22.7915,21.76847,20.53164,19.73907,4.07511,1.0230299999999999,1.2368299999999999,0.79257,1.0
24.0077,23.83921,22.930320000000002,22.39433,22.533379999999998,0.16849000000000003,0.90889,0.53599,-0.13905000000000003,1.0
24.39341,23.508010000000002,22.65168,22.494870000000002,21.84101,0.8854,0.8563299999999998,0.15680999999999998,0.6538599999999999,1.0
22.78139,23.739710000000002,22.12237,21.316879999999998,20.78,-0.9583199999999998,1.61734,0.8054899999999999,0.53688,1.0
25.35876,23.9996,22.810660000000002,22.33259,22.7637,1.3591600000000001,1.1889399999999999,0.47806999999999994,-0.43111000000000005,1.0
25.16249,23.75615,22.63656,22.30716,21.60677,1.40634,1.1195899999999999,0.3294,0.7003899999999998,1.0
22.4854,22.63787,21.72624,21.671429999999997,22.242520000000003,-0.15246999999999988,0.9116299999999999,0.054810000000000005,-0.5710900000000001,1.0
22.84207,21.994329999999998,21.42752,21.484270000000002,21.3476,0.8477399999999999,0.56681,-0.056749999999999995,0.13667,1.0
23.930120000000002,21.50179,20.083879999999997,19.23903,18.79692,2.42833,1.41791,0.84485,0.44211000000000006,1.0
22.749489999999998,22.42248,21.85774,21.617639999999998,21.1723,0.32701,0.5647399999999999,0.2401,0.44533999999999996,1.0
23.77465,22.00463,21.560489999999998,21.219910000000002,22.094379999999997,1.7700200000000001,0.44414,0.34058,-0.8744700000000001,1.0
23.91064,22.79406,22.01057,21.75347,22.08752,1.11658,0.7834899999999999,0.2571,-0.33405,1.0
23.14679,21.9081,21.428320000000003,21.23048,20.90974,1.23869,0.47978000000000004,0.19784000000000002,0.32074,1.0
21.241870000000002,20.08943,19.39626,19.03197,18.788610000000002,1.15244,0.69317,0.36429,0.24336,1.0
25.31033,23.89333,23.37945,21.97375,21.62544,1.4169999999999998,0.51388,1.4057,0.34831,1.0
24.2057,21.287570000000002,19.79544,19.129929999999998,18.734189999999998,2.91813,1.49213,0.66551,0.3957400000000001,1.0
24.045679999999997,25.049120000000002,22.79522,22.515439999999998,22.98733,-1.0034399999999997,2.2539,0.27978000000000003,-0.47189,1.0
24.24159,23.42698,22.55919,22.25238,21.49793,0.8146100000000001,0.8677899999999998,0.30680999999999997,0.7544499999999998,1.0
23.46677,23.45994,22.738879999999998,22.25036,21.59591,0.006829999999999892,0.72106,0.48851999999999995,0.65445,1.0
23.68952,22.423920000000003,22.05275,21.6216,22.24933,1.2656,0.37117,0.43115,-0.6277300000000001,1.0
23.60156,22.21583,21.655160000000002,21.23718,21.294420000000002,1.38573,0.56067,0.41798,-0.05724,1.0
22.70223,21.604110000000002,21.10867,20.9593,21.13192,1.09812,0.49543999999999994,0.14937,-0.17261999999999997,1.0
22.61125,21.35418,21.02739,20.97795,20.89193,1.2570700000000001,0.32679,0.04943999999999999,0.08602,1.0
25.20675,23.99936,22.9225,23.04995,22.927139999999998,1.20739,1.07686,-0.12745,0.12280999999999999,1.0
24.72016,22.89159,22.24962,21.88353,22.0371,1.82857,0.6419699999999999,0.36609,-0.15357,1.0
23.12507,21.84059,21.35014,21.13999,21.17176,1.2844799999999998,0.49045,0.21015,-0.03176999999999999,1.0
23.73314,22.29985,20.80067,19.29038,18.46844,1.43329,1.49918,1.51029,0.8219399999999999,1.0
23.42584,22.15406,21.50682,21.357879999999998,21.267229999999998,1.27178,0.6472399999999999,0.14894000000000002,0.09065,1.0
22.10716,21.98074,21.40295,21.191489999999998,21.18506,0.12641999999999998,0.5777899999999999,0.21145999999999998,0.006429999999999991,1.0
23.75884,22.59988,21.86729,21.64971,21.82114,1.15896,0.73259,0.21758000000000002,-0.17143,1.0
21.26281,21.24277,21.286920000000002,21.05109,20.84504,0.020040000000000058,-0.04415000000000002,0.23583,0.20605,1.0
23.72711,21.3055,19.96376,19.380029999999998,18.942429999999998,2.42161,1.34174,0.58373,0.4376,1.0
22.093510000000002,21.72299,21.21183,20.99857,21.09499,0.37051999999999996,0.5111600000000001,0.21325999999999998,-0.09642,1.0
22.86761,21.47475,21.08885,20.85651,20.74395,1.39286,0.3859,0.23234000000000002,0.11256,1.0
21.34649,20.60805,20.190170000000002,20.103460000000002,20.19726,0.73844,0.41788000000000003,0.08671,-0.0938,1.0
24.87814,24.585060000000002,24.51489,22.05483,22.49543,0.29308,0.07017000000000001,2.46006,-0.4406,1.0
24.97906,22.98425,22.43175,21.780079999999998,23.30424,1.9948099999999998,0.5525,0.65167,-1.52416,1.0
24.986720000000002,22.37635,21.77262,21.5978,20.9551,2.61037,0.60373,0.17482,0.6427,1.0
21.68079,20.98938,20.4849,20.4264,20.6235,0.6914100000000001,0.50448,0.0585,-0.1971,1.0
22.44717,21.23913,20.7722,20.63488,20.58466,1.20804,0.46693,0.13732,0.05022,1.0
26.162879999999998,24.70316,23.73457,22.34125,22.63811,1.4597200000000001,0.9685899999999998,1.3933200000000001,-0.29685999999999996,1.0
24.63026,23.75301,22.97172,23.19925,22.22595,0.87725,0.7812899999999999,-0.22753,0.9733,1.0
25.45486,22.7081,22.31877,22.287860000000002,21.835820000000002,2.7467599999999996,0.38933,0.030910000000000007,0.45203999999999994,1.0
23.63635,23.81307,22.83246,22.82422,22.09254,-0.17672,0.98061,0.008239999999999997,0.7316799999999999,1.0
25.58887,24.00336,22.66835,23.02638,22.9227,1.58551,1.33501,-0.35803,0.10368,1.0
25.77251,23.52489,22.956020000000002,22.231679999999997,22.80432,2.24762,0.56887,0.72434,-0.57264,1.0
24.24065,24.727420000000002,22.6212,22.30315,21.63174,-0.4867699999999999,2.10622,0.31805,0.6714100000000001,1.0
24.8604,23.44334,22.42159,22.08365,22.84021,1.41706,1.02175,0.33794,-0.7565600000000001,1.0
24.49822,23.52214,22.19368,21.74631,21.53789,0.97608,1.32846,0.44737,0.20842,1.0
25.71513,22.98874,21.98825,22.04684,22.5791,2.7263900000000003,1.0004899999999999,-0.05859,-0.5322600000000002,1.0
24.011570000000003,22.58322,21.953770000000002,21.61127,22.312260000000002,1.42835,0.62945,0.3425,-0.70099,1.0
24.95306,22.15418,21.72277,21.66481,22.203329999999998,2.79888,0.43141,0.057960000000000005,-0.5385200000000001,1.0
23.946260000000002,22.31915,21.56466,21.5249,21.73573,1.62711,0.75449,0.039760000000000004,-0.21083000000000002,1.0
23.371560000000002,22.016460000000002,21.43027,21.45747,22.09,1.3551,0.58619,-0.027200000000000002,-0.63253,1.0
23.53304,21.734360000000002,21.18197,20.98515,20.62068,1.7986799999999998,0.5523899999999999,0.19682,0.36446999999999996,1.0
21.96667,21.29994,20.97415,21.076539999999998,21.08615,0.66673,0.32579,-0.10238999999999998,-0.00961,1.0
22.6814,21.073179999999997,20.52968,20.37781,20.33585,1.60822,0.5435,0.15187,0.041960000000000004,1.0
22.38694,21.01203,20.49033,20.50522,20.41755,1.37491,0.5217,-0.01489,0.08767,1.0
21.5389,20.440820000000002,20.05517,20.03888,20.227629999999998,1.09808,0.38565,0.01629,-0.18875,1.0
21.11419,20.13435,19.81556,19.75216,19.69417,0.9798399999999999,0.31879,0.0634,0.05799,1.0
23.075979999999998,21.66108,21.309639999999998,21.284779999999998,20.660870000000003,1.4149,0.35144000000000003,0.024859999999999993,0.62391,1.0
23.74691,21.52584,21.02025,20.88541,21.100179999999998,2.22107,0.50559,0.13484000000000002,-0.21476999999999996,1.0
20.4851,19.50807,19.22541,19.10656,19.11638,0.97703,0.28265999999999997,0.11885,-0.009820000000000002,1.0
23.62217,24.86586,23.42519,22.58925,21.89019,-1.2436900000000002,1.4406700000000001,0.83594,0.69906,1.0
23.66672,24.39388,23.23237,22.22516,23.18959,-0.72716,1.16151,1.0072099999999997,-0.9644299999999999,1.0
24.424770000000002,23.05653,22.22944,21.98143,22.025,1.36824,0.82709,0.24800999999999998,-0.04357000000000001,1.0
25.06428,24.197570000000002,22.61942,21.59272,20.712320000000002,0.8667100000000001,1.57815,1.0267,0.8803999999999998,1.0
22.84995,22.09775,21.41631,21.38446,20.96629,0.7522,0.6814399999999999,0.03185,0.41817,1.0
